Machine,Workflow,TaskName,Estimator,Feature,SizeInput,Predicted,Real,Deviation
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,1729.362572669983,935.0665531721326,865.0,0.08100179557471972
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,1729.362572669983,935.0665531721326,837.0,0.1171643407074463
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,812.8875761032104,742.2382343592202,1059.0,0.29911403743227555
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,812.8875761032104,742.2382343592202,770.0,0.03605424109192182
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,609.9719657897949,699.5443516627913,881.0,0.2059655486233924
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,812.8875761032104,742.2382343592202,1100.0,0.3252379687643453
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,405.5044136047363,656.5239370444599,486.0,0.35087229844539075
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,203.0108642578125,613.9188568870092,638.0,0.03774473842161574
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,609.9719657897949,699.5443516627913,832.0,0.1592015004052989
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,812.8875761032104,742.2382343592202,844.0,0.12057081237059218
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,5613.892818450928,1752.380107254756,1237.0,0.416637111766173
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,812.8875761032104,742.2382343592202,779.0,0.047190970013838
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,2545.566870689392,1106.7977004315212,1056.0,0.04810388298439508
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,203.0108642578125,613.9188568870092,681.0,0.09850388122318773
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,5102.182312011719,1644.715111433577,2039.0,0.19337169620717165
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,3055.7511615753174,1214.141577203748,860.0,0.4117925316322652
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,405.5044136047363,656.5239370444599,746.0,0.11994110315756046
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,812.8875761032104,742.2382343592202,726.0,0.022366713993416255
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-G,Realtime,2545.566870689392,1106.7977004315212,1656.0,0.3316439007056031
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,3055.7511615753174,684.420222359246,1223.0,0.44037594246995415
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,1474.3470220565796,496.85748308729984,696.0,0.28612430590905197
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,1729.362572669983,527.1036510558179,865.0,0.39063161727651113
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,1729.362572669983,527.1036510558179,837.0,0.3702465339834912
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,812.8875761032104,418.404959472385,1059.0,0.6049056095633759
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,812.8875761032104,418.404959472385,770.0,0.4566169357501494
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,609.9719657897949,394.33811484972864,881.0,0.5523971454600128
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,812.8875761032104,418.404959472385,1100.0,0.6196318550251046
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,405.5044136047363,370.08720186569514,486.0,0.23850369986482484
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,203.0108642578125,346.07041586438464,638.0,0.4575698810903062
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,609.9719657897949,394.33811484972864,832.0,0.5260359196517684
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,812.8875761032104,418.404959472385,844.0,0.504259526691487
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,5613.892818450928,987.8291009747304,1237.0,0.201431607942821
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,812.8875761032104,418.404959472385,779.0,0.462894788867285
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,2545.566870689392,623.9097173335031,1056.0,0.4091764040402433
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,203.0108642578125,346.07041586438464,681.0,0.4918202410214616
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,5102.182312011719,927.1375788625007,2039.0,0.5452979014897005
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,3055.7511615753174,684.420222359246,860.0,0.20416253214041155
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,405.5044136047363,370.08720186569514,746.0,0.5039045551398188
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,812.8875761032104,418.404959472385,726.0,0.423684628825916
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Lotaru-A,Realtime,2545.566870689392,623.9097173335031,1656.0,0.6232429243155174
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,3055.7511615753174,874.4095022627479,1223.0,0.2850290251326673
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,1474.3470220565796,2294.2117020322257,696.0,2.296281181080784
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,1729.362572669983,2691.0379930375525,865.0,2.1110265815463034
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,1729.362572669983,2691.0379930375525,837.0,2.2150991553614725
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,812.8875761032104,1264.9234960512763,1059.0,0.19445089334398138
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,812.8875761032104,1264.9234960512763,770.0,0.6427577870795796
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,609.9719657897949,949.1692260309964,881.0,0.07737710105674955
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,812.8875761032104,1264.9234960512763,1100.0,0.14993045095570573
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,405.5044136047363,631.0,486.0,0.29835390946502055
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,203.0108642578125,636.0,638.0,0.003134796238244514
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,609.9719657897949,949.1692260309964,832.0,0.1408283966718706
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,812.8875761032104,1264.9234960512763,844.0,0.4987245213877681
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,5613.892818450928,1451.0000000000002,1237.0,0.17299919159256283
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,812.8875761032104,1264.9234960512763,779.0,0.6237785571903418
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,2545.566870689392,3961.1225957473653,1056.0,2.751063064154702
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,203.0108642578125,636.0,681.0,0.06607929515418502
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,5102.182312011719,1460.0,2039.0,0.2839627268268759
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,3055.7511615753174,874.4095022627479,860.0,0.01675523518924172
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,405.5044136047363,631.0,746.0,0.15415549597855227
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,812.8875761032104,1264.9234960512763,726.0,0.7423188650844026
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,OnlineP,Realtime,2545.566870689392,3961.1225957473653,1656.0,1.3919822438087954
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,3055.7511615753174,3810.8235178544714,1223.0,2.1159636286626915
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,1474.3470220565796,1838.6563591242984,696.0,1.641747642419969
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,1729.362572669983,2156.68593886114,865.0,1.4932785420360002
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,1729.362572669983,2156.68593886114,837.0,1.5766857095115174
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,812.8875761032104,1013.7510970588493,1059.0,0.0427279536743633
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,812.8875761032104,1013.7510970588493,770.0,0.31655986631019384
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,609.9719657897949,760.6952888354093,881.0,0.1365547232288203
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,812.8875761032104,1013.7510970588493,1100.0,0.0784080935828643
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,405.5044136047363,505.7040558112957,486.0,0.04054332471460018
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,203.0108642578125,253.17459930042318,638.0,0.6031746092469855
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,609.9719657897949,760.6952888354093,832.0,0.08570277784205611
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,812.8875761032104,1013.7510970588493,844.0,0.20112689224982142
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,5613.892818450928,7001.078833997137,1237.0,4.659724198865915
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,812.8875761032104,1013.7510970588493,779.0,0.30134929019107737
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,2545.566870689392,3174.5733157451823,1056.0,2.0062247308193015
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,203.0108642578125,253.17459930042318,681.0,0.6282311317174403
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,5102.182312011719,6362.92529034718,2039.0,2.1206107358250024
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,3055.7511615753174,3810.8235178544714,860.0,3.4311901370400832
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,405.5044136047363,505.7040558112957,746.0,0.32211252572212373
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,812.8875761032104,1013.7510970588493,726.0,0.3963513733592965
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Naive,Realtime,2545.566870689392,3174.5733157451823,1656.0,0.9170128718268009
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,3055.7511615753174,1223.0,1223.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,1474.3470220565796,696.0,696.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,1729.362572669983,865.0,865.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,1729.362572669983,837.0,837.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,812.8875761032104,1059.0,1059.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,812.8875761032104,770.0,770.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,609.9719657897949,881.0,881.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,812.8875761032104,1100.0,1100.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,405.5044136047363,486.0,486.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,203.0108642578125,638.0,638.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,609.9719657897949,832.0,832.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,812.8875761032104,844.0,844.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,5613.892818450928,1237.0,1237.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,812.8875761032104,779.0,779.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,2545.566870689392,1056.0,1056.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,203.0108642578125,681.0,681.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,5102.182312011719,2039.0,2039.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,3055.7511615753174,860.0,860.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,405.5044136047363,746.0,746.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,812.8875761032104,726.0,726.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-collect-wgs-metrics,Perfect,Realtime,2545.566870689392,1656.0,1656.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,4590.344056129456,2017.8191659302715,1599.0,0.26192568225783086
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,1729.362572669983,795.5922227520123,874.0,0.08971141561554659
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,5102.182312011719,2236.479269291801,1677.0,0.3336191230124036
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,405.5044136047363,230.0327739018309,337.0,0.3174101664634098
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,812.8875761032104,404.0690898589437,352.0,0.1479235507356355
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,1729.362572669983,795.5922227520123,744.0,0.06934438541937134
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,405.5044136047363,230.0327739018309,150.0,0.533551826012206
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,5102.182312011719,2236.479269291801,2108.0,0.06094841996764746
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,5613.892818450928,2455.084797392295,2534.0,0.03114254246555049
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,6639.323947906494,2893.1545863931015,2522.0,0.14716676700757392
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,1474.3470220565796,686.6481842494452,591.0,0.1618412593053218
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,812.8875761032104,404.0690898589437,343.0,0.17804399375785335
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,609.9719657897949,317.38243090978244,415.0,0.23522305804871702
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,4590.344056129456,2017.8191659302715,1697.0,0.18905077544506277
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,5613.892818450928,2455.084797392295,1879.0,0.30659116412575577
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,609.9719657897949,317.38243090978244,318.0,0.0019420411642061554
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,1474.3470220565796,686.6481842494452,739.0,0.07084142862050719
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,203.0108642578125,143.52642170680016,115.0,0.2480558409286971
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,3565.6447715759277,1580.0620250757984,1633.0,0.032417620896632963
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,3055.7511615753174,1362.2326850747586,1409.0,0.0331918487758988
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,3565.6447715759277,1580.0620250757984,1404.0,0.12540030276054015
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,609.9719657897949,317.38243090978244,412.0,0.22965429390829503
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,405.5044136047363,230.0327739018309,288.0,0.20127509061864274
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,405.5044136047363,230.0327739018309,300.0,0.23322408699389702
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,405.5044136047363,230.0327739018309,193.0,0.19187965752243985
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,5102.182312011719,2236.479269291801,2430.0,0.07963816078526714
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-G,Realtime,1474.3470220565796,686.6481842494452,558.0,0.23055230152230322
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,4590.344056129456,1203.9084756340199,1599.0,0.24708663187365862
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,1729.362572669983,474.680901188722,874.0,0.4568868407451694
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,5102.182312011719,1334.3694981898204,1677.0,0.20431156935609993
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,405.5044136047363,137.2463949445846,337.0,0.5927406678202237
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,812.8875761032104,241.08315067898263,352.0,0.3151046855710721
"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,1729.362572669983,474.680901188722,744.0,0.361988036036664
