Machine,Workflow,TaskName,Estimator,Feature,SizeInput,Predicted,Real,Deviation
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,203.0108642578125,71.93483774426592,115.0,0.374479671788992
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,203.0108642578125,71.93483774426592,125.0,0.42452129804587263
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,3565.6447715759277,791.9204286434085,1914.0,0.5862484698832766
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,812.8875761032104,202.51772510468135,341.0,0.40610637799213684
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,609.9719657897949,159.07073693382677,274.0,0.4194498652050118
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,203.0108642578125,71.93483774426592,207.0,0.65248870654944
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,812.8875761032104,202.51772510468135,372.0,0.45559751315945873
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,812.8875761032104,202.51772510468135,356.0,0.43112998566100746
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,203.0108642578125,71.93483774426592,127.0,0.4335839547695597
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,609.9719657897949,159.07073693382677,272.0,0.41518111421387216
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,2545.566870689392,573.5078953508067,895.0,0.359209055473959
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Lotaru-A,Realtime,5613.892818450928,1230.478154813925,2799.0,0.5603865113204984
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,5102.182312011719,2034.8555357598568,1879.0,0.08294600093659224
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,5102.182312011719,2034.8555357598568,1450.0,0.4033486453516254
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,4590.344056129456,1830.7238829289258,1544.0,0.18570199671562554
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,6639.323947906494,2647.8993228632175,2188.0,0.21019164664680876
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,812.8875761032104,277.19407663357333,450.0,0.38401316303650374
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,5102.182312011719,2034.8555357598568,2171.0,0.06271048560117143
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,4590.344056129456,1830.7238829289258,1691.0,0.08262796151917554
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,1474.3470220565796,588.0,621.0,0.05314009661835749
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,203.0108642578125,82.0,115.0,0.28695652173913044
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,203.0108642578125,82.0,125.0,0.344
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,3565.6447715759277,1422.0526743846785,1914.0,0.2570257709588931
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,812.8875761032104,277.19407663357333,341.0,0.18711414476957966
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,609.9719657897949,208.0,274.0,0.24087591240875914
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,203.0108642578125,82.0,207.0,0.6038647342995169
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,812.8875761032104,277.19407663357333,372.0,0.25485463270544806
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,812.8875761032104,277.19407663357333,356.0,0.2213649532764794
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,203.0108642578125,82.0,127.0,0.3543307086614173
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,609.9719657897949,208.0,272.0,0.23529411764705882
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,2545.566870689392,1015.2245689603473,895.0,0.13432912732999694
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,OnlineP,Realtime,5613.892818450928,2238.936239478135,2799.0,0.20009423384132363
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,5102.182312011719,2350.4821474020987,1879.0,0.2509218453443846
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,5102.182312011719,2350.4821474020987,1450.0,0.621022170622137
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,4590.344056129456,2114.687616897693,1544.0,0.36961633218762485
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,6639.323947906494,3058.6152073857124,2188.0,0.39790457375946636
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,812.8875761032104,374.48245057362675,450.0,0.16781677650305166
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,5102.182312011719,2350.4821474020987,2171.0,0.08267256904748903
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,4590.344056129456,2114.687616897693,1691.0,0.25055447480644166
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,1474.3470220565796,679.2047289766621,621.0,0.09372742186257982
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,203.0108642578125,93.5233950859189,115.0,0.18675308620940081
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,203.0108642578125,93.5233950859189,125.0,0.25181283931264875
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,3565.6447715759277,1642.6273831564338,1914.0,0.14178297640729687
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,812.8875761032104,374.48245057362675,341.0,0.0981890046147412
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,609.9719657897949,281.00293723910033,274.0,0.025558165106205597
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,203.0108642578125,93.5233950859189,207.0,0.5481961590052227
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,812.8875761032104,374.48245057362675,372.0,0.0066732542301794345
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,812.8875761032104,374.48245057362675,356.0,0.05191699599333357
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,203.0108642578125,93.5233950859189,127.0,0.2635953142841031
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,609.9719657897949,281.00293723910033,272.0,0.03309903396728064
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,2545.566870689392,1172.6961364135395,895.0,0.31027501275255814
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Naive,Realtime,5613.892818450928,2586.2178260727446,2799.0,0.07602078382538599
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,5102.182312011719,1879.0,1879.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,5102.182312011719,1450.0,1450.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,4590.344056129456,1544.0,1544.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,6639.323947906494,2188.0,2188.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,812.8875761032104,450.0,450.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,5102.182312011719,2171.0,2171.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,4590.344056129456,1691.0,1691.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,1474.3470220565796,621.0,621.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,203.0108642578125,115.0,115.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,203.0108642578125,125.0,125.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,3565.6447715759277,1914.0,1914.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,812.8875761032104,341.0,341.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,609.9719657897949,274.0,274.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,203.0108642578125,207.0,207.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,812.8875761032104,372.0,372.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,812.8875761032104,356.0,356.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,203.0108642578125,127.0,127.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,609.9719657897949,272.0,272.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,2545.566870689392,895.0,895.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-markduplicate,Perfect,Realtime,5613.892818450928,2799.0,2799.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,4590.344056129456,395.2679704278953,408.0,0.031205954833589934
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,203.0108642578125,62.998461289070974,41.0,0.5365478363188042
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,1474.3470220565796,159.28160702435704,153.0,0.04105625506115715
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,405.5044136047363,78.33407162519362,91.0,0.13918602609677344
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,203.0108642578125,62.998461289070974,85.0,0.25884163189328263
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,3055.7511615753174,279.04738596302866,183.0,0.5248491036231074
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,203.0108642578125,62.998461289070974,105.0,0.4000146543898003
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,405.5044136047363,78.33407162519362,62.0,0.2634527681482841
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,203.0108642578125,62.998461289070974,46.0,0.36953176715371683
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,2545.566870689392,240.40917990722454,303.0,0.20657036334249326
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,609.9719657897949,93.81918074004608,127.0,0.2612662933854639
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,812.8875761032104,109.18675536609835,87.0,0.25502017662182014
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,609.9719657897949,93.81918074004608,72.0,0.30304417694508445
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,5102.182312011719,434.03143757362176,553.0,0.215133024279165
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,812.8875761032104,109.18675536609835,235.0,0.5353755090804325
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,812.8875761032104,109.18675536609835,76.0,0.436667833764452
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-G,Realtime,609.9719657897949,93.81918074004608,92.0,0.01977370369615303
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,4590.344056129456,304.6696993101145,408.0,0.2532605409065822
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,203.0108642578125,48.55875935802002,41.0,0.1843599843419517
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,1474.3470220565796,122.77311330136018,153.0,0.19756135097150207
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,405.5044136047363,60.37933714170838,91.0,0.3364908006405672
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,203.0108642578125,48.55875935802002,85.0,0.42872047814094094
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,3055.7511615753174,215.0877114646916,183.0,0.1753426855994077
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,203.0108642578125,48.55875935802002,105.0,0.537535625161714
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,405.5044136047363,60.37933714170838,62.0,0.026139723520832527
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,203.0108642578125,48.55875935802002,46.0,0.05562520343521781
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,2545.566870689392,185.30566105428144,303.0,0.3884301615370249
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,609.9719657897949,72.3151475052426,127.0,0.43058938972249916
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,812.8875761032104,84.16036313295102,87.0,0.0326395042189538
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,609.9719657897949,72.3151475052426,72.0,0.00437704868392509
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,5102.182312011719,334.5483000647394,553.0,0.3950301987979396
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,812.8875761032104,84.16036313295102,235.0,0.6418707951789318
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,812.8875761032104,84.16036313295102,76.0,0.10737319911777657
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Lotaru-A,Realtime,609.9719657897949,72.3151475052426,92.0,0.2139657879864934
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,4590.344056129456,379.0,408.0,0.07107843137254902
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,203.0108642578125,54.0,41.0,0.3170731707317073
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,1474.3470220565796,185.42757021179636,153.0,0.2119449033450743
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,405.5044136047363,51.0,91.0,0.43956043956043955
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,203.0108642578125,54.0,85.0,0.36470588235294116
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,3055.7511615753174,256.890029528087,183.0,0.4037706531589453
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,203.0108642578125,54.0,105.0,0.4857142857142857
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,405.5044136047363,51.0,62.0,0.1774193548387097
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,203.0108642578125,54.0,46.0,0.17391304347826086
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,2545.566870689392,214.0,303.0,0.29372937293729373
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,609.9719657897949,76.71573776161777,127.0,0.39593907274316714
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,812.8875761032104,102.23628890430284,87.0,0.1751297575207223
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,609.9719657897949,76.71573776161777,72.0,0.06549635780024686
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,5102.182312011719,421.2597296863508,553.0,0.2382283369143747
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,812.8875761032104,102.23628890430284,235.0,0.5649519621093496
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,812.8875761032104,102.23628890430284,76.0,0.34521432768819527
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,OnlineP,Realtime,609.9719657897949,76.71573776161777,92.0,0.1661332851998068
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,4590.344056129456,766.8084288180718,408.0,0.8794324235737053
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,203.0108642578125,33.91258693270853,41.0,0.17286373334857247
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,1474.3470220565796,246.2869252700577,153.0,0.6097184658173707
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,405.5044136047363,67.73875737262868,91.0,0.25561805085023426
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,203.0108642578125,33.91258693270853,85.0,0.6010283890269585
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,3055.7511615753174,510.4575427059198,183.0,1.7893854792673214
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,203.0108642578125,33.91258693270853,105.0,0.677022981593252
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,405.5044136047363,67.73875737262868,62.0,0.0925606027843336
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,203.0108642578125,33.91258693270853,46.0,0.26276984928894503
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,2545.566870689392,425.2322067140537,303.0,0.403406622818659
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,609.9719657897949,101.89468131169478,127.0,0.1976796747110647
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,812.8875761032104,135.7913562503243,87.0,0.5608201867853367
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,609.9719657897949,101.89468131169478,72.0,0.415203907106872
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,5102.182312011719,852.3100565834202,553.0,0.5412478419230021
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,812.8875761032104,135.7913562503243,235.0,0.4221644414879817
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,812.8875761032104,135.7913562503243,76.0,0.7867283717147934
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Naive,Realtime,609.9719657897949,101.89468131169478,92.0,0.10755088382276937
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Perfect,Realtime,4590.344056129456,408.0,408.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Perfect,Realtime,203.0108642578125,41.0,41.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Perfect,Realtime,1474.3470220565796,153.0,153.0,0.0
"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",dnaseq-0,picard-validate-sam,Perfect,Realtime,405.5044136047363,91.0,91.0,0.0
