tool_name,input_size,actual_memory_bytes,predicted_memory_bytes,total_allocated_bytes,method_name,wastage_mb,failed,exec_time_s,retry_penalty_time_s,num_retries,confidence,source
gatk-apply-bqsr,813,166,179,179,FAMR_1.15,13,false,373,0,0,0.9595634790410074,FAMR
gatk-apply-bqsr,813,169,179,179,FAMR_1.15,10,false,406,0,0,0.9595634790410074,FAMR
gatk-apply-bqsr,813,176,179,179,FAMR_1.15,3,false,380,0,0,0.9595634790410074,FAMR
gatk-apply-bqsr,813,168,179,179,FAMR_1.15,11,false,377,0,0,0.9595634790410074,FAMR
gatk-apply-bqsr,813,165,179,179,FAMR_1.15,14,false,292,0,0,0.9595634790410074,FAMR
gatk-apply-bqsr,610,168,183,183,FAMR_1.15,15,false,337,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,610,170,183,183,FAMR_1.15,13,false,298,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,610,170,183,183,FAMR_1.15,13,false,317,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,610,171,183,183,FAMR_1.15,12,false,335,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,610,170,183,183,FAMR_1.15,13,false,286,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,610,165,183,183,FAMR_1.15,18,false,281,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,610,170,183,183,FAMR_1.15,13,false,271,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,610,169,183,183,FAMR_1.15,14,false,273,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,610,172,183,183,FAMR_1.15,11,false,281,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,610,173,183,183,FAMR_1.15,10,false,251,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,406,182,184,184,FAMR_1.15,2,false,143,0,0,0.9392599144716705,FAMR
gatk-apply-bqsr,406,183,184,184,FAMR_1.15,1,false,129,0,0,0.9392599144716705,FAMR
gatk-apply-bqsr,406,158,184,184,FAMR_1.15,26,false,225,0,0,0.9392599144716705,FAMR
gatk-apply-bqsr,406,164,184,184,FAMR_1.15,20,false,215,0,0,0.9392599144716705,FAMR
gatk-apply-bqsr,406,161,184,184,FAMR_1.15,23,false,210,0,0,0.9392599144716705,FAMR
gatk-apply-bqsr,406,152,184,184,FAMR_1.15,32,false,185,0,0,0.9392599144716705,FAMR
gatk-apply-bqsr,406,159,184,184,FAMR_1.15,25,false,199,0,0,0.9392599144716705,FAMR
gatk-apply-bqsr,406,158,184,184,FAMR_1.15,26,false,198,0,0,0.9392599144716705,FAMR
gatk-apply-bqsr,406,156,184,184,FAMR_1.15,28,false,173,0,0,0.9392599144716705,FAMR
gatk-apply-bqsr,406,160,184,184,FAMR_1.15,24,false,171,0,0,0.9392599144716705,FAMR
gatk-apply-bqsr,204,165,181,181,FAMR_1.15,16,false,134,0,0,0.9535423965387408,FAMR
gatk-apply-bqsr,204,169,181,181,FAMR_1.15,12,false,162,0,0,0.9535423965387408,FAMR
gatk-apply-bqsr,204,164,181,181,FAMR_1.15,17,false,156,0,0,0.9535423965387408,FAMR
gatk-apply-bqsr,204,165,181,181,FAMR_1.15,16,false,149,0,0,0.9535423965387408,FAMR
gatk-apply-bqsr,204,170,181,181,FAMR_1.15,11,false,140,0,0,0.9535423965387408,FAMR
gatk-apply-bqsr,204,169,181,181,FAMR_1.15,12,false,134,0,0,0.9535423965387408,FAMR
gatk-apply-bqsr,204,170,181,181,FAMR_1.15,11,false,130,0,0,0.9535423965387408,FAMR
gatk-apply-bqsr,204,169,181,181,FAMR_1.15,12,false,128,0,0,0.9535423965387408,FAMR
gatk-apply-bqsr,204,166,181,181,FAMR_1.15,15,false,122,0,0,0.9535423965387408,FAMR
gatk-apply-bqsr,204,155,181,181,FAMR_1.15,26,false,120,0,0,0.9535423965387408,FAMR
gatk-apply-bqsr,6640,176,0,0,FAMR_1.15,0,true,2002,0,0,0,no_prediction
gatk-apply-bqsr,6640,180,0,0,FAMR_1.15,0,true,2076,0,0,0,no_prediction
gatk-apply-bqsr,6640,169,0,0,FAMR_1.15,0,true,2360,0,0,0,no_prediction
gatk-apply-bqsr,6640,179,0,0,FAMR_1.15,0,true,2263,0,0,0,no_prediction
gatk-apply-bqsr,5103,175,182,182,FAMR_1.15,7,false,1798,0,0,0.9555605822638943,FAMR
gatk-apply-bqsr,4591,171,183,183,FAMR_1.15,12,false,1668,0,0,0.9659190613080011,FAMR
gatk-apply-bqsr,5614,174,208,208,FAMR_1.15,34,false,2013,0,0,0.7828600486918488,FAMR
gatk-apply-bqsr,5614,173,208,208,FAMR_1.15,35,false,1905,0,0,0.7828600486918488,FAMR
gatk-apply-bqsr,5103,177,182,182,FAMR_1.15,5,false,2065,0,0,0.9555605822638943,FAMR
gatk-apply-bqsr,5614,179,208,208,FAMR_1.15,29,false,1996,0,0,0.7828600486918488,FAMR
gatk-apply-bqsr,5103,184,182,364,FAMR_1.15,180,false,1958,1664,1,0.9555605822638943,FAMR
gatk-apply-bqsr,5614,180,208,208,FAMR_1.15,28,false,1766,0,0,0.7828600486918488,FAMR
gatk-apply-bqsr,5103,181,182,182,FAMR_1.15,1,false,1589,0,0,0.9555605822638943,FAMR
gatk-apply-bqsr,5103,185,182,364,FAMR_1.15,179,false,1911,1534,1,0.9555605822638943,FAMR
gatk-apply-bqsr,4591,177,183,183,FAMR_1.15,6,false,1584,0,0,0.9659190613080011,FAMR
gatk-apply-bqsr,3566,181,215,215,FAMR_1.15,34,false,1432,0,0,0.7475854058223386,FAMR
gatk-apply-bqsr,4591,185,183,366,FAMR_1.15,181,false,1759,191,1,0.9659190613080011,FAMR
gatk-apply-bqsr,610,177,183,183,FAMR_1.15,6,false,371,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,610,176,183,183,FAMR_1.15,7,false,379,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,3566,177,215,215,FAMR_1.15,38,false,1517,0,0,0.7475854058223386,FAMR
gatk-apply-bqsr,610,168,183,183,FAMR_1.15,15,false,345,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,610,170,183,183,FAMR_1.15,13,false,329,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,610,182,183,183,FAMR_1.15,1,false,320,0,0,0.9599713084480472,FAMR
gatk-apply-bqsr,3566,181,215,215,FAMR_1.15,34,false,1575,0,0,0.7475854058223386,FAMR
gatk-apply-bqsr,4591,181,183,183,FAMR_1.15,2,false,1906,0,0,0.9659190613080011,FAMR
gatk-apply-bqsr,3056,174,182,182,FAMR_1.15,8,false,1323,0,0,0.9633088236758746,FAMR
gatk-apply-bqsr,3566,179,215,215,FAMR_1.15,36,false,1619,0,0,0.7475854058223386,FAMR
gatk-apply-bqsr,3056,169,182,182,FAMR_1.15,13,false,1189,0,0,0.9633088236758746,FAMR
gatk-apply-bqsr,3056,168,182,182,FAMR_1.15,14,false,1582,0,0,0.9633088236758746,FAMR
gatk-apply-bqsr,2546,167,181,181,FAMR_1.15,14,false,1483,0,0,0.9666250031701801,FAMR
gatk-apply-bqsr,2546,169,181,181,FAMR_1.15,12,false,1458,0,0,0.9666250031701801,FAMR
gatk-apply-bqsr,2546,165,181,181,FAMR_1.15,16,false,1404,0,0,0.9666250031701801,FAMR
gatk-apply-bqsr,2546,166,181,181,FAMR_1.15,15,false,1285,0,0,0.9666250031701801,FAMR
gatk-apply-bqsr,2546,179,181,181,FAMR_1.15,2,false,1036,0,0,0.9666250031701801,FAMR
gatk-apply-bqsr,1730,183,183,183,FAMR_1.15,0,false,841,0,0,0.9548693699110392,FAMR
gatk-apply-bqsr,1730,189,183,366,FAMR_1.15,177,false,828,323,1,0.9548693699110392,FAMR
gatk-apply-bqsr,3056,179,182,182,FAMR_1.15,3,false,286,0,0,0.9633088236758746,FAMR
gatk-apply-bqsr,1475,166,181,181,FAMR_1.15,15,false,887,0,0,0.9639412921483334,FAMR
gatk-apply-bqsr,1475,168,181,181,FAMR_1.15,13,false,886,0,0,0.9639412921483334,FAMR
gatk-apply-bqsr,4591,168,183,183,FAMR_1.15,15,false,329,0,0,0.9659190613080011,FAMR
gatk-apply-bqsr,1730,166,183,183,FAMR_1.15,17,false,1174,0,0,0.9548693699110392,FAMR
gatk-apply-bqsr,1475,172,181,181,FAMR_1.15,9,false,944,0,0,0.9639412921483334,FAMR
gatk-apply-bqsr,1730,166,183,183,FAMR_1.15,17,false,809,0,0,0.9548693699110392,FAMR
gatk-apply-bqsr,1475,170,181,181,FAMR_1.15,11,false,1163,0,0,0.9639412921483334,FAMR
gatk-apply-bqsr,813,163,179,179,FAMR_1.15,16,false,824,0,0,0.9595634790410074,FAMR
gatk-apply-bqsr,813,160,179,179,FAMR_1.15,19,false,765,0,0,0.9595634790410074,FAMR
gatk-apply-bqsr,813,167,179,179,FAMR_1.15,12,false,764,0,0,0.9595634790410074,FAMR
gatk-apply-bqsr,813,165,179,179,FAMR_1.15,14,false,569,0,0,0.9595634790410074,FAMR
gatk-apply-bqsr,813,174,179,179,FAMR_1.15,5,false,547,0,0,0.9595634790410074,FAMR
gatk-apply-bqsr,813,177,179,179,FAMR_1.15,2,false,530,0,0,0.9595634790410074,FAMR
gatk-apply-bqsr,813,165,179,179,FAMR_1.15,14,false,505,0,0,0.9595634790410074,FAMR
gatk-apply-bqsr,406,168,184,184,FAMR_1.15,16,false,351,0,0,0.9392599144716705,FAMR
gatk-apply-bqsr,406,172,184,184,FAMR_1.15,12,false,226,0,0,0.9392599144716705,FAMR
gatk-apply-bqsr,406,168,184,184,FAMR_1.15,16,false,170,0,0,0.9392599144716705,FAMR
gatk-apply-bqsr,813,162,179,179,FAMR_1.15,17,false,775,0,0,0.9595634790410074,FAMR
gatk-apply-bqsr,406,158,184,184,FAMR_1.15,26,false,518,0,0,0.9392599144716705,FAMR
gatk-base-recalibrator,813,238,249,249,FAMR_1.15,11,false,1035,0,0,0.9595083727335767,FAMR
gatk-base-recalibrator,6640,237,0,0,FAMR_1.15,0,true,3243,0,0,0,no_prediction
gatk-base-recalibrator,5614,260,252,504,FAMR_1.15,244,false,3443,2814,1,0.9594382390585076,FAMR
gatk-base-recalibrator,5103,258,251,502,FAMR_1.15,244,false,3231,2962,1,0.9533706124451291,FAMR
gatk-base-recalibrator,4591,250,254,254,FAMR_1.15,4,false,3080,0,0,0.9544849621978014,FAMR
gatk-base-recalibrator,3566,240,244,244,FAMR_1.15,4,false,2475,0,0,0.9585478552762721,FAMR
gatk-base-recalibrator,3056,237,252,252,FAMR_1.15,15,false,2374,0,0,0.9351767385303582,FAMR
gatk-base-recalibrator,2546,231,250,250,FAMR_1.15,19,false,2037,0,0,0.9582310822060749,FAMR
gatk-base-recalibrator,1730,240,251,251,FAMR_1.15,11,false,1677,0,0,0.9591588641317609,FAMR
gatk-base-recalibrator,1475,236,252,252,FAMR_1.15,16,false,1599,0,0,0.9537781559109101,FAMR
gatk-base-recalibrator,813,232,249,249,FAMR_1.15,17,false,1193,0,0,0.9595083727335767,FAMR
gatk-base-recalibrator,610,244,253,253,FAMR_1.15,9,false,1126,0,0,0.9610635025563038,FAMR
gatk-base-recalibrator,406,233,247,247,FAMR_1.15,14,false,861,0,0,0.9558852965600382,FAMR
gatk-base-recalibrator,204,235,243,243,FAMR_1.15,8,false,573,0,0,0.9493545456950198,FAMR
gatk-base-recalibrator,6640,232,0,0,FAMR_1.15,0,true,3387,0,0,0,no_prediction
gatk-base-recalibrator,6640,225,0,0,FAMR_1.15,0,true,3398,0,0,0,no_prediction
gatk-base-recalibrator,6640,242,0,0,FAMR_1.15,0,true,4212,0,0,0,no_prediction
gatk-base-recalibrator,6640,243,0,0,FAMR_1.15,0,true,4336,0,0,0,no_prediction
gatk-base-recalibrator,6640,240,0,0,FAMR_1.15,0,true,4231,0,0,0,no_prediction
gatk-base-recalibrator,6640,245,0,0,FAMR_1.15,0,true,4389,0,0,0,no_prediction
gatk-base-recalibrator,6640,254,0,0,FAMR_1.15,0,true,4580,0,0,0,no_prediction
gatk-base-recalibrator,6640,253,0,0,FAMR_1.15,0,true,4301,0,0,0,no_prediction
gatk-base-recalibrator,6640,247,0,0,FAMR_1.15,0,true,4002,0,0,0,no_prediction
gatk-base-recalibrator,6640,247,0,0,FAMR_1.15,0,true,4025,0,0,0,no_prediction
gatk-base-recalibrator,5614,234,252,252,FAMR_1.15,18,false,3552,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5614,236,252,252,FAMR_1.15,16,false,3733,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5614,231,252,252,FAMR_1.15,21,false,3327,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5103,233,251,251,FAMR_1.15,18,false,3613,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,5103,233,251,251,FAMR_1.15,18,false,3689,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,5103,243,251,251,FAMR_1.15,8,false,3835,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,5614,234,252,252,FAMR_1.15,18,false,4069,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5614,233,252,252,FAMR_1.15,19,false,3790,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5103,246,251,251,FAMR_1.15,5,false,3723,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,5103,240,251,251,FAMR_1.15,11,false,3991,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,5614,246,252,252,FAMR_1.15,6,false,4265,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5614,239,252,252,FAMR_1.15,13,false,4405,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5103,239,251,251,FAMR_1.15,12,false,4176,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,5614,224,252,252,FAMR_1.15,28,false,4375,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5614,238,252,252,FAMR_1.15,14,false,4143,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5103,227,251,251,FAMR_1.15,24,false,3467,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,5614,223,252,252,FAMR_1.15,29,false,3973,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5103,224,251,251,FAMR_1.15,27,false,4049,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,5103,218,251,251,FAMR_1.15,33,false,4150,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,5103,233,251,251,FAMR_1.15,18,false,4151,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,4591,238,254,254,FAMR_1.15,16,false,3043,0,0,0.9544849621978014,FAMR
gatk-base-recalibrator,4591,231,254,254,FAMR_1.15,23,false,3105,0,0,0.9544849621978014,FAMR
gatk-base-recalibrator,4591,236,254,254,FAMR_1.15,18,false,2949,0,0,0.9544849621978014,FAMR
gatk-base-recalibrator,4591,232,254,254,FAMR_1.15,22,false,3052,0,0,0.9544849621978014,FAMR
gatk-base-recalibrator,4591,238,254,254,FAMR_1.15,16,false,3362,0,0,0.9544849621978014,FAMR
gatk-base-recalibrator,4591,228,254,254,FAMR_1.15,26,false,3108,0,0,0.9544849621978014,FAMR
gatk-base-recalibrator,4591,247,254,254,FAMR_1.15,7,false,3182,0,0,0.9544849621978014,FAMR
gatk-base-recalibrator,4591,254,254,254,FAMR_1.15,0,false,3582,0,0,0.9544849621978014,FAMR
gatk-base-recalibrator,4591,244,254,254,FAMR_1.15,10,false,3310,0,0,0.9544849621978014,FAMR
gatk-base-recalibrator,4591,232,254,254,FAMR_1.15,22,false,3163,0,0,0.9544849621978014,FAMR
gatk-base-recalibrator,3566,248,244,488,FAMR_1.15,240,false,3197,3150,1,0.9585478552762721,FAMR
gatk-base-recalibrator,3566,222,244,244,FAMR_1.15,22,false,2904,0,0,0.9585478552762721,FAMR
gatk-base-recalibrator,3566,235,244,244,FAMR_1.15,9,false,2969,0,0,0.9585478552762721,FAMR
gatk-base-recalibrator,3566,243,244,244,FAMR_1.15,1,false,3009,0,0,0.9585478552762721,FAMR
gatk-base-recalibrator,3566,231,244,244,FAMR_1.15,13,false,3004,0,0,0.9585478552762721,FAMR
gatk-base-recalibrator,3566,221,244,244,FAMR_1.15,23,false,3011,0,0,0.9585478552762721,FAMR
gatk-base-recalibrator,3566,217,244,244,FAMR_1.15,27,false,2972,0,0,0.9585478552762721,FAMR
gatk-base-recalibrator,3566,228,244,244,FAMR_1.15,16,false,3151,0,0,0.9585478552762721,FAMR
gatk-base-recalibrator,3566,227,244,244,FAMR_1.15,17,false,3164,0,0,0.9585478552762721,FAMR
gatk-base-recalibrator,3566,218,244,244,FAMR_1.15,26,false,3119,0,0,0.9585478552762721,FAMR
gatk-base-recalibrator,3056,239,252,252,FAMR_1.15,13,false,2424,0,0,0.9351767385303582,FAMR
gatk-base-recalibrator,3056,241,252,252,FAMR_1.15,11,false,2572,0,0,0.9351767385303582,FAMR
gatk-base-recalibrator,3056,241,252,252,FAMR_1.15,11,false,2573,0,0,0.9351767385303582,FAMR
gatk-base-recalibrator,3056,248,252,252,FAMR_1.15,4,false,2696,0,0,0.9351767385303582,FAMR
gatk-base-recalibrator,3056,256,252,504,FAMR_1.15,248,false,2690,474,1,0.9351767385303582,FAMR
gatk-base-recalibrator,2546,252,250,500,FAMR_1.15,248,false,2638,429,1,0.9582310822060749,FAMR
gatk-base-recalibrator,3056,234,252,252,FAMR_1.15,18,false,2912,0,0,0.9351767385303582,FAMR
gatk-base-recalibrator,2546,246,250,250,FAMR_1.15,4,false,2687,0,0,0.9582310822060749,FAMR
gatk-base-recalibrator,2546,247,250,250,FAMR_1.15,3,false,2742,0,0,0.9582310822060749,FAMR
gatk-base-recalibrator,2546,248,250,250,FAMR_1.15,2,false,2721,0,0,0.9582310822060749,FAMR
gatk-base-recalibrator,3056,224,252,252,FAMR_1.15,28,false,2765,0,0,0.9351767385303582,FAMR
gatk-base-recalibrator,3056,233,252,252,FAMR_1.15,19,false,2931,0,0,0.9351767385303582,FAMR
gatk-base-recalibrator,2546,242,250,250,FAMR_1.15,8,false,2973,0,0,0.9582310822060749,FAMR
gatk-base-recalibrator,3056,230,252,252,FAMR_1.15,22,false,2905,0,0,0.9351767385303582,FAMR
gatk-base-recalibrator,2546,235,250,250,FAMR_1.15,15,false,3078,0,0,0.9582310822060749,FAMR
gatk-base-recalibrator,2546,233,250,250,FAMR_1.15,17,false,3061,0,0,0.9582310822060749,FAMR
gatk-base-recalibrator,3056,229,252,252,FAMR_1.15,23,false,2874,0,0,0.9351767385303582,FAMR
gatk-base-recalibrator,2546,219,250,250,FAMR_1.15,31,false,2650,0,0,0.9582310822060749,FAMR
gatk-base-recalibrator,2546,234,250,250,FAMR_1.15,16,false,2830,0,0,0.9582310822060749,FAMR
gatk-base-recalibrator,2546,235,250,250,FAMR_1.15,15,false,2769,0,0,0.9582310822060749,FAMR
gatk-base-recalibrator,1730,247,251,251,FAMR_1.15,4,false,2162,0,0,0.9591588641317609,FAMR
gatk-base-recalibrator,1730,228,251,251,FAMR_1.15,23,false,1853,0,0,0.9591588641317609,FAMR
gatk-base-recalibrator,1730,241,251,251,FAMR_1.15,10,false,1744,0,0,0.9591588641317609,FAMR
gatk-base-recalibrator,1730,227,251,251,FAMR_1.15,24,false,1850,0,0,0.9591588641317609,FAMR
gatk-base-recalibrator,1730,229,251,251,FAMR_1.15,22,false,1745,0,0,0.9591588641317609,FAMR
gatk-base-recalibrator,1730,226,251,251,FAMR_1.15,25,false,1722,0,0,0.9591588641317609,FAMR
gatk-base-recalibrator,1730,240,251,251,FAMR_1.15,11,false,2343,0,0,0.9591588641317609,FAMR
gatk-base-recalibrator,1475,240,252,252,FAMR_1.15,12,false,2057,0,0,0.9537781559109101,FAMR
gatk-base-recalibrator,1475,249,252,252,FAMR_1.15,3,false,2049,0,0,0.9537781559109101,FAMR
gatk-base-recalibrator,1730,251,251,251,FAMR_1.15,0,false,2367,0,0,0.9591588641317609,FAMR
gatk-base-recalibrator,1475,249,252,252,FAMR_1.15,3,false,2100,0,0,0.9537781559109101,FAMR
gatk-base-recalibrator,1475,220,252,252,FAMR_1.15,32,false,1623,0,0,0.9537781559109101,FAMR
gatk-base-recalibrator,1475,252,252,252,FAMR_1.15,0,false,2243,0,0,0.9537781559109101,FAMR
gatk-base-recalibrator,1730,244,251,251,FAMR_1.15,7,false,2319,0,0,0.9591588641317609,FAMR
gatk-base-recalibrator,1475,236,252,252,FAMR_1.15,16,false,2188,0,0,0.9537781559109101,FAMR
gatk-base-recalibrator,1475,242,252,252,FAMR_1.15,10,false,2148,0,0,0.9537781559109101,FAMR
gatk-base-recalibrator,1730,231,251,251,FAMR_1.15,20,false,1950,0,0,0.9591588641317609,FAMR
gatk-base-recalibrator,1475,225,252,252,FAMR_1.15,27,false,1844,0,0,0.9537781559109101,FAMR
gatk-base-recalibrator,1475,233,252,252,FAMR_1.15,19,false,1812,0,0,0.9537781559109101,FAMR
gatk-base-recalibrator,1475,225,252,252,FAMR_1.15,27,false,2088,0,0,0.9537781559109101,FAMR
gatk-base-recalibrator,813,241,249,249,FAMR_1.15,8,false,1511,0,0,0.9595083727335767,FAMR
gatk-base-recalibrator,813,244,249,249,FAMR_1.15,5,false,1496,0,0,0.9595083727335767,FAMR
gatk-base-recalibrator,813,228,249,249,FAMR_1.15,21,false,1368,0,0,0.9595083727335767,FAMR
gatk-base-recalibrator,813,247,249,249,FAMR_1.15,2,false,1322,0,0,0.9595083727335767,FAMR
gatk-base-recalibrator,813,243,249,249,FAMR_1.15,6,false,1350,0,0,0.9595083727335767,FAMR
gatk-base-recalibrator,813,254,249,498,FAMR_1.15,244,false,1534,1073,1,0.9595083727335767,FAMR
gatk-base-recalibrator,813,231,249,249,FAMR_1.15,18,false,1318,0,0,0.9595083727335767,FAMR
gatk-base-recalibrator,813,236,249,249,FAMR_1.15,13,false,1263,0,0,0.9595083727335767,FAMR
gatk-base-recalibrator,813,252,249,498,FAMR_1.15,246,false,1251,685,1,0.9595083727335767,FAMR
gatk-base-recalibrator,813,232,249,249,FAMR_1.15,17,false,1531,0,0,0.9595083727335767,FAMR
gatk-base-recalibrator,610,254,253,506,FAMR_1.15,252,false,1454,1357,1,0.9610635025563038,FAMR
gatk-base-recalibrator,610,232,253,253,FAMR_1.15,21,false,1254,0,0,0.9610635025563038,FAMR
gatk-base-recalibrator,610,235,253,253,FAMR_1.15,18,false,1342,0,0,0.9610635025563038,FAMR
gatk-base-recalibrator,610,232,253,253,FAMR_1.15,21,false,1211,0,0,0.9610635025563038,FAMR
gatk-base-recalibrator,610,233,253,253,FAMR_1.15,20,false,1223,0,0,0.9610635025563038,FAMR
gatk-base-recalibrator,610,232,253,253,FAMR_1.15,21,false,1265,0,0,0.9610635025563038,FAMR
gatk-base-recalibrator,610,244,253,253,FAMR_1.15,9,false,1214,0,0,0.9610635025563038,FAMR
gatk-base-recalibrator,610,239,253,253,FAMR_1.15,14,false,1202,0,0,0.9610635025563038,FAMR
gatk-base-recalibrator,610,237,253,253,FAMR_1.15,16,false,1154,0,0,0.9610635025563038,FAMR
gatk-base-recalibrator,610,237,253,253,FAMR_1.15,16,false,1373,0,0,0.9610635025563038,FAMR
gatk-base-recalibrator,406,231,247,247,FAMR_1.15,16,false,1226,0,0,0.9558852965600382,FAMR
gatk-base-recalibrator,406,243,247,247,FAMR_1.15,4,false,1225,0,0,0.9558852965600382,FAMR
gatk-base-recalibrator,406,227,247,247,FAMR_1.15,20,false,1230,0,0,0.9558852965600382,FAMR
gatk-base-recalibrator,406,224,247,247,FAMR_1.15,23,false,1183,0,0,0.9558852965600382,FAMR
gatk-base-recalibrator,406,222,247,247,FAMR_1.15,25,false,1140,0,0,0.9558852965600382,FAMR
gatk-base-recalibrator,406,230,247,247,FAMR_1.15,17,false,1258,0,0,0.9558852965600382,FAMR
gatk-base-recalibrator,406,225,247,247,FAMR_1.15,22,false,1218,0,0,0.9558852965600382,FAMR
gatk-base-recalibrator,406,237,247,247,FAMR_1.15,10,false,1175,0,0,0.9558852965600382,FAMR
gatk-base-recalibrator,406,232,247,247,FAMR_1.15,15,false,1217,0,0,0.9558852965600382,FAMR
gatk-base-recalibrator,406,231,247,247,FAMR_1.15,16,false,1236,0,0,0.9558852965600382,FAMR
gatk-base-recalibrator,204,244,243,486,FAMR_1.15,242,false,1209,1171,1,0.9493545456950198,FAMR
gatk-base-recalibrator,204,234,243,243,FAMR_1.15,9,false,1188,0,0,0.9493545456950198,FAMR
gatk-base-recalibrator,204,240,243,243,FAMR_1.15,3,false,1127,0,0,0.9493545456950198,FAMR
gatk-base-recalibrator,204,233,243,243,FAMR_1.15,10,false,1128,0,0,0.9493545456950198,FAMR
gatk-base-recalibrator,204,233,243,243,FAMR_1.15,10,false,1187,0,0,0.9493545456950198,FAMR
gatk-base-recalibrator,204,238,243,243,FAMR_1.15,5,false,1187,0,0,0.9493545456950198,FAMR
gatk-base-recalibrator,204,228,243,243,FAMR_1.15,15,false,1126,0,0,0.9493545456950198,FAMR
gatk-base-recalibrator,204,232,243,243,FAMR_1.15,11,false,1127,0,0,0.9493545456950198,FAMR
gatk-base-recalibrator,204,216,243,243,FAMR_1.15,27,false,1202,0,0,0.9493545456950198,FAMR
gatk-base-recalibrator,204,228,243,243,FAMR_1.15,15,false,1201,0,0,0.9493545456950198,FAMR
gatk-base-recalibrator,6640,237,0,0,FAMR_1.15,0,true,3520,0,0,0,no_prediction
gatk-base-recalibrator,6640,223,0,0,FAMR_1.15,0,true,3842,0,0,0,no_prediction
gatk-base-recalibrator,6640,236,0,0,FAMR_1.15,0,true,3976,0,0,0,no_prediction
gatk-base-recalibrator,6640,236,0,0,FAMR_1.15,0,true,4011,0,0,0,no_prediction
gatk-base-recalibrator,5614,238,252,252,FAMR_1.15,14,false,4735,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5614,246,252,252,FAMR_1.15,6,false,5055,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5614,239,252,252,FAMR_1.15,13,false,4334,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5103,250,251,251,FAMR_1.15,1,false,4809,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,5614,234,252,252,FAMR_1.15,18,false,4582,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5103,236,251,251,FAMR_1.15,15,false,4622,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,5614,239,252,252,FAMR_1.15,13,false,4810,0,0,0.9594382390585076,FAMR
gatk-base-recalibrator,5103,240,251,251,FAMR_1.15,11,false,4767,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,610,255,253,506,FAMR_1.15,251,false,2148,1315,1,0.9610635025563038,FAMR
gatk-base-recalibrator,610,247,253,253,FAMR_1.15,6,false,2139,0,0,0.9610635025563038,FAMR
gatk-base-recalibrator,4591,230,254,254,FAMR_1.15,24,false,3949,0,0,0.9544849621978014,FAMR
gatk-base-recalibrator,5103,227,251,251,FAMR_1.15,24,false,4199,0,0,0.9533706124451291,FAMR
gatk-base-recalibrator,610,258,253,506,FAMR_1.15,248,false,1995,1511,1,0.9610635025563038,FAMR
gatk-base-recalibrator,610,233,253,253,FAMR_1.15,20,false,1910,0,0,0.9610635025563038,FAMR
gatk-base-recalibrator,610,243,253,253,FAMR_1.15,10,false,1967,0,0,0.9610635025563038,FAMR
gatk-base-recalibrator,3566,239,244,244,FAMR_1.15,5,false,4304,0,0,0.9585478552762721,FAMR
gatk-base-recalibrator,4591,220,254,254,FAMR_1.15,34,false,4225,0,0,0.9544849621978014,FAMR
gatk-base-recalibrator,3566,237,244,244,FAMR_1.15,7,false,3791,0,0,0.9585478552762721,FAMR
