tool_name,input_size,actual_memory_bytes,predicted_memory_bytes,total_allocated_bytes,method_name,wastage_mb,failed,exec_time_s,retry_penalty_time_s,num_retries
burrows-wheeler-aligner,1475.0,6083.0,6077.463223841313,12154.926447682627,Sizey,6071.9264476826265,False,806,749,1
burrows-wheeler-aligner,1730.0,6044.0,6083.617401262683,6083.617401262683,Sizey,39.617401262683416,False,675,0,0
burrows-wheeler-aligner,1730.0,6126.0,6082.560745123057,12165.121490246114,Sizey,6039.121490246114,False,787,726,1
burrows-wheeler-aligner,1730.0,6085.0,6086.014916048388,6086.014916048388,Sizey,1.0149160483879314,False,1028,0,0
burrows-wheeler-aligner,1730.0,6063.0,6086.633963101096,6086.633963101096,Sizey,23.633963101096015,False,701,0,0
burrows-wheeler-aligner,1730.0,6071.0,6085.819929411088,6085.819929411088,Sizey,14.819929411088197,False,720,0,0
burrows-wheeler-aligner,1475.0,6115.0,6078.829226389299,12157.658452778598,Sizey,6042.658452778598,False,686,637,1
burrows-wheeler-aligner,1475.0,6079.0,6081.146868628015,6081.146868628015,Sizey,2.1468686280149996,False,986,0,0
burrows-wheeler-aligner,1475.0,6097.0,6084.840417154807,12169.680834309615,Sizey,6072.6808343096145,False,950,871,1
burrows-wheeler-aligner,1475.0,6080.0,6082.483525129301,6082.483525129301,Sizey,2.4835251293006877,False,947,0,0
burrows-wheeler-aligner,1475.0,6088.0,6082.8284784837,12165.6569569674,Sizey,6077.656956967399,False,944,868,1
burrows-wheeler-aligner,1475.0,6089.0,6086.652215562183,12173.304431124367,Sizey,6084.304431124367,False,940,863,1
burrows-wheeler-aligner,1475.0,6086.0,6086.956261557522,6086.956261557522,Sizey,0.956261557522339,False,895,0,0
burrows-wheeler-aligner,1475.0,6036.0,6087.227300138994,6087.227300138994,Sizey,51.227300138993996,False,633,0,0
burrows-wheeler-aligner,1475.0,6089.0,6083.325032394222,12166.650064788444,Sizey,6077.650064788444,False,911,845,1
burrows-wheeler-aligner,1730.0,6135.0,6087.617074648657,12175.234149297314,Sizey,6040.234149297314,False,785,719,1
burrows-wheeler-aligner,1730.0,6121.0,6090.005832343221,12180.011664686443,Sizey,6059.011664686443,False,743,683,1
burrows-wheeler-aligner,1730.0,6055.0,6091.373287686947,6091.373287686947,Sizey,36.37328768694715,False,742,0,0
burrows-wheeler-aligner,1730.0,6069.0,6090.641668239414,6090.641668239414,Sizey,21.641668239413775,False,706,0,0
burrows-wheeler-aligner,813.0,6015.0,6033.30555406827,6033.30555406827,Sizey,18.305554068269885,False,418,0,0
burrows-wheeler-aligner,813.0,6009.0,6033.296648852646,6033.296648852646,Sizey,24.296648852646285,False,449,0,0
burrows-wheeler-aligner,813.0,6020.0,6033.708743551994,6033.708743551994,Sizey,13.708743551994303,False,427,0,0
burrows-wheeler-aligner,813.0,6024.0,6033.789163497327,6033.789163497327,Sizey,9.789163497326626,False,426,0,0
burrows-wheeler-aligner,813.0,6016.0,6034.022667668001,6034.022667668001,Sizey,18.022667668001304,False,439,0,0
burrows-wheeler-aligner,813.0,6031.0,6034.110239932052,6034.110239932052,Sizey,3.110239932051627,False,423,0,0
burrows-wheeler-aligner,813.0,6026.0,6034.316502700077,6034.316502700077,Sizey,8.316502700076853,False,442,0,0
burrows-wheeler-aligner,813.0,6019.0,6034.084587197291,6034.084587197291,Sizey,15.084587197290602,False,438,0,0
burrows-wheeler-aligner,813.0,6018.0,6034.545012346465,6034.545012346465,Sizey,16.545012346465228,False,465,0,0
burrows-wheeler-aligner,813.0,6046.0,6035.391236138245,12070.78247227649,Sizey,6024.782472276491,False,429,366,1
burrows-wheeler-aligner,610.0,6008.0,6024.157928984966,6024.157928984966,Sizey,16.15792898496602,False,362,0,0
burrows-wheeler-aligner,610.0,6029.0,6024.119237387153,12048.238474774305,Sizey,6019.238474774305,False,331,283,1
burrows-wheeler-aligner,610.0,6040.0,6024.762140635689,12049.524281271379,Sizey,6009.524281271379,False,334,278,1
burrows-wheeler-aligner,610.0,5996.0,6025.553961071337,6025.553961071337,Sizey,29.553961071336744,False,369,0,0
burrows-wheeler-aligner,610.0,6008.0,6024.969978073216,6024.969978073216,Sizey,16.969978073216225,False,366,0,0
burrows-wheeler-aligner,610.0,6040.0,6025.004591400726,12050.009182801452,Sizey,6010.009182801452,False,338,280,1
burrows-wheeler-aligner,610.0,6024.0,6026.1577429447525,6026.1577429447525,Sizey,2.157742944752499,False,342,0,0
burrows-wheeler-aligner,610.0,6013.0,6026.458584703137,6026.458584703137,Sizey,13.458584703136694,False,342,0,0
burrows-wheeler-aligner,610.0,6015.0,6026.447083197394,6026.447083197394,Sizey,11.447083197394022,False,359,0,0
burrows-wheeler-aligner,610.0,6026.0,6026.418852830978,6026.418852830978,Sizey,0.4188528309778121,False,329,0,0
burrows-wheeler-aligner,406.0,5992.0,6009.650681013921,6009.650681013921,Sizey,17.650681013920803,False,260,0,0
burrows-wheeler-aligner,406.0,6006.0,6009.621992099879,6009.621992099879,Sizey,3.6219920998792077,False,232,0,0
